350.0,44.91170000000001
351.0,45.20528542736844
352.0,45.41163173466276
353.0,45.54144948443897
354.0,45.659002052032754
355.0,45.775
356.0,45.889443328340775
357.0,46.00233203705501
358.0,46.12593130832523
359.0,46.333832235246085
360.0,46.63830000000001
361.0,47.03933460258702
362.0,47.5369360430071
363.0,48.12128666560963
364.0,48.73348053649083
365.0,49.3637
366.0,50.01194505613721
367.0,50.67821570490239
368.0,51.334668698016955
369.0,51.814244545809046
370.0,52.08910000000001
371.0,52.159235060589864
372.0,52.02464972757858
373.0,51.71093314628867
374.0,51.37162018865499
375.0,51.0323
376.0,50.692972580323726
377.0,50.353637929626146
378.0,50.03989242425105
379.0,49.90531432226109
380.0,49.9755
381.0,50.25044945746782
382.0,50.730162694664514
383.0,51.371196308205
384.0,51.91288987777854
385.0,52.3118
386.0,52.5679266748694
387.0,52.6812699023867
388.0,52.75117372651889
389.0,53.3737024110677
390.0,54.64820000000001
391.0,56.574666493315874
392.0,59.15310189101526
393.0,62.299557332681616
394.0,65.5103396558154
395.0,68.7015
396.0,71.87303836523546
397.0,75.02495475152173
398.0,78.09292627739144
399.0,80.69101565404003
400.0,82.7549
401.0,84.28457931527144
402.0,85.28005359985427
403.0,85.8236890029697
404.0,86.40968241994457
405.0,87.1204
406.0,87.95584174313603
407.0,88.91600764935261
408.0,89.95854370479034
409.0,90.82932582629266
410.0,91.486
411.0,91.92856622591252
412.0,92.15702450403009
413.0,92.20742076828823
414.0,92.29603062229975
415.0,92.45890000000001
416.0,92.6960289013891
417.0,93.00741732646692
418.0,93.35485168548024
419.0,93.50905043990907
420.0,93.4318
421.0,93.12310036575312
422.0,92.58295153716834
423.0,91.83068111883026
424.0,90.982254738246
425.0,90.057
426.0,89.05491690409235
427.0,87.97600545052298
428.0,86.91642560153815
429.0,86.4531371306151
430.0,86.68230000000001
431.0,87.60391420969293
432.0,89.2179797596938
433.0,91.42684527194092
434.0,93.64460247806359
435.0,95.7736
436.0,97.81383783775021
437.0,99.76531599131417
438.0,101.61914676681637
439.0,103.3220040010035
440.0,104.865
441.0,106.2481347638059
442.0,107.4714082924211
443.0,108.56497812716081
444.0,109.70978951591545
445.0,110.93600000000002
446.0,112.24360957941462
447.0,113.63261825415915
448.0,115.0518244702188
449.0,116.19401890350409
450.0,117.008
451.0,117.49376775970666
452.0,117.65132218262396
453.0,117.53087505152637
454.0,117.43369706306028
455.0,117.41000000000001
456.0,117.45978386234563
457.0,117.58304865009708
458.0,117.75652522062295
459.0,117.84059871813443
460.0,117.812
461.0,117.67072906621974
462.0,117.41678591679353
463.0,117.0644536247359
464.0,116.69943062813329
465.0,116.336
466.0,115.97416174033614
467.0,115.61391584914165
468.0,115.26799303096158
469.0,115.01277751306606
470.0,114.86100000000002
471.0,114.81266049176354
472.0,114.86775898835656
473.0,115.0158281894946
474.0,115.19406429347063
475.0,115.392
476.0,115.60963530908282
477.0,115.84697022071897
478.0,116.07383783207067
479.0,116.10923672611034
480.0,115.923
481.0,115.51512765373971
482.0,114.88561968732941
483.0,114.06246481808122
484.0,113.21359534986743
485.0,112.36700000000002
486.0,111.52267876847908
487.0,110.68063165530452
488.0,109.86657325944202
489.0,109.23479117468536
490.0,108.81100000000002
491.0,108.59519973538613
492.0,108.58739038084362
493.0,108.75837562526672
494.0,108.93297760202083
495.0,109.082
496.0,109.20544281920436
497.0,109.3033060596338
498.0,109.37201298895752
499.0,109.39010321318992
500.0,109.354
501.0,109.2637033493879
502.0,109.11921326135345
503.0,108.92922644098813
504.0,108.74592311883991
505.0,108.578
506.0,108.42545708446853
507.0,108.2882943722454
508.0,108.15982836511363
509.0,107.9999580737709
510.0,107.80200000000002
511.0,107.56595414380112
512.0,107.29182050517409
513.0,106.98180336833003
514.0,106.64912843853503
515.0,106.296
516.0,105.92241805272508
517.0,105.52838259671012
518.0,105.13655142490622
519.0,104.88287129501921
520.0,104.79
521.0,104.85793753984866
522.0,105.08668391456514
523.0,105.45628808223262
524.0,105.8470437913499
525.0,106.239
526.0,106.63215670818309
527.0,107.02651391589899
528.0,107.40096008169806
529.0,107.62882595688168
530.0,107.68900000000001
531.0,107.58148221105313
532.0,107.30627259004098
533.0,106.88627142757905
534.0,106.45888046736026
535.0,106.047
536.0,105.65063002549836
537.0,105.26977054385523
538.0,104.91181135282761
539.0,104.62109123895694
540.0,104.405
541.0,104.26353763595691
542.0,104.19670414682759
543.0,104.1957404554552
544.0,104.20809209889832
545.0,104.22500000000001
546.0,104.24646415876033
547.0,104.27248457517923
548.0,104.28978591444127
549.0,104.21871616765338
550.0,104.04599999999999
551.0,103.77163741148122
552.0,103.39562840209696
553.0,102.93258405789722
554.0,102.47017089518161
555.0,102.023
556.0,101.59107137235249
557.0,101.17438501223896
558.0,100.77230973817538
559.0,100.38105846125714
560.0,100.00000000000001
561.0,99.62913435440412
562.0,99.26846152446932
563.0,98.91476151305046
564.0,98.54871433727581
565.0,98.1671
566.0,97.76991850122315
567.0,97.35716984094515
568.0,96.94120118352188
569.0,96.59609551508827
570.0,96.3342
571.0,96.15551463825719
572.0,96.06003942985976
573.0,96.03930338581816
574.0,96.04248057219479
575.0,96.0611
576.0,96.09516166923385
577.0,96.14466557989627
578.0,96.1856985015691
579.0,96.07478105174313
580.0,95.78800000000001
581.0,95.32535534633989
582.0,94.68684709076264
583.0,93.89330160476722
584.0,93.06967711734673
585.0,92.23680000000002
586.0,91.39467025272711
587.0,90.54328787552797
588.0,89.7127318698277
589.0,89.08347624417671
590.0,88.6856
591.0,88.51910313729763
592.0,88.58398565606954
593.0,88.84740717626656
594.0,89.11232541759315
595.0,89.3459
596.0,89.54813092348724
597.0,89.71901818805472
598.0,89.85706507257296
599.0,89.95329125026463
600.0,90.0062
601.0,90.0157913217792
602.0,89.98206521560218
603.0,89.91228638829558
604.0,89.85004308081933
605.0,89.80259999999998
606.0,89.76995714583765
607.0,89.75211451833223
608.0,89.7415405976535
609.0,89.69304626481953
610.0,89.59909999999999
611.0,89.45970180319496
612.0,89.27485167440432
613.0,89.0526020257834
614.0,88.84126733026358
615.0,88.64889999999998
616.0,88.47550003499273
617.0,88.32106743524172
618.0,88.17468724764598
619.0,87.9708697535991
620.0,87.6987
621.0,87.35817798684874
622.0,86.94930371414523
623.0,86.47931848834071
624.0,85.99167014814195
625.0,85.49359999999999
626.0,84.98510804391496
627.0,84.46619427988676
628.0,83.95452582230972
629.0,83.5561053575494
630.0,83.2886
631.0,83.15200974966159
632.0,83.14633460653408
633.0,83.25473857780088
634.0,83.37620570656176
635.0,83.49390000000001
636.0,83.60782145811567
637.0,83.71797008090866
638.0,83.811282710885
639.0,83.80938040308016
640.0,83.6992
641.0,83.48074150164464
642.0,83.15400490801397
643.0,82.73254515688924
644.0,82.29769187495755
645.0,81.863
646.0,81.42846953201666
647.0,80.9941004710075
648.0,80.57328634777951
649.0,80.24638834717472
650.0,80.0268
651.0,79.91452130625547
652.0,79.90955226594104
653.0,79.99518075643363
654.0,80.07113404199436
655.0,80.1207
656.0,80.14387863045064
657.0,80.14066993334622
658.0,80.12074911361867
659.0,80.14216740085932
660.0,80.21460000000002
661.0,80.33804691104082
662.0,80.51250813398165
663.0,80.7341525618544
664.0,80.97999355284993
665.0,81.24620000000002
666.0,81.5327719033047
667.0,81.83970926276393
668.0,82.14281551525501
669.0,82.29691128204132
670.0,82.2778
671.0,82.08548166913116
672.0,81.71995628943469
673.0,81.20909834661549
674.0,80.72015475490235
675.0,80.28100000000002
676.0,79.89163408190853
677.0,79.55205700062783
678.0,79.24035440505196
679.0,78.82504018854472
680.0,78.2842
681.0,77.61783383941787
682.0,76.82594170679826
683.0,75.92074722307265
684.0,74.97559211382945
685.0,74.0027
686.0,73.00207088158437
687.0,71.97370475858251
688.0,70.95756625651208
689.0,70.19344312847872
690.0,69.72130000000001
691.0,69.54113687107599
692.0,69.65295374170663
693.0,70.0137472378549
694.0,70.36549711529838
695.0,70.66520000000001
696.0,70.9128558919598
697.0,71.10846479117772
698.0,71.26107031635858
699.0,71.42493417973111
700.0,71.60910000000001
701.0,71.81356777716535
702.0,72.03833751122707
703.0,72.28919086399358
704.0,72.60081780631512
705.0,72.97900000000001
706.0,73.42373744504829
707.0,73.9350301414599
708.0,74.45210849967992
709.0,74.6103549823783
710.0,74.34900000000002
711.0,73.6680435525451
712.0,72.5674856400135
713.0,71.09645813792693
714.0,69.54975229941523
715.0,67.9765
716.0,66.37670123968132
717.0,64.7503560184591
718.0,63.173142672758544
719.0,62.099131221130484
720.0,61.604
721.0,61.68774900936717
722.0,62.350378249231895
723.0,63.50921782552179
724.0,64.668248373802
725.0,65.7448
726.0,66.73887270411585
727.0,67.6504664861495
728.0,68.47939037411068
729.0,69.22449853605762
730.0,69.8856
731.0,70.46269476593785
732.0,70.95578283387113
733.0,71.38707592981413
734.0,71.88984440985234
735.0,72.4863
736.0,73.17644270025714
737.0,73.9602725106237
738.0,74.76631404700453
739.0,75.16571500482837
740.0,75.087
741.0,74.53016903251945
742.0,73.49522210238666
743.0,72.05488378815869
744.0,70.64550156117748
745.0,69.3398
746.0,68.13777910462628
747.0,67.03943887505626
748.0,66.01382722404327
749.0,64.87523162810679
750.0,63.59270000000001
