350.0,0.0,0.0,0.0
351.0,0.0,0.0,0.0
352.0,0.0,0.0,0.0
353.0,0.0,0.0,0.0
354.0,0.0,0.0,0.0
355.0,0.0,0.0,0.0
356.0,0.0,0.0,0.0
357.0,0.0,0.0,0.0
358.0,0.0,0.0,0.0
359.0,0.0,0.0,0.0
360.0,0.0,0.0,0.0
361.0,0.0,0.0,0.0
362.0,0.0,0.0,0.0
363.0,0.0,0.0,0.0
364.0,0.0,0.0,0.0
365.0,0.0,0.0,0.0
366.0,0.0,0.0,0.0
367.0,0.0,0.0,0.0
368.0,0.0,0.0,0.0
369.0,0.0,0.0,0.0
370.0,0.0,0.0,0.0
371.0,0.0,0.0,0.0
372.0,0.0,0.0,0.0
373.0,0.0,0.0,0.0
374.0,0.0,0.0,0.0
375.0,0.0,0.0,0.0
376.0,0.0,0.0,0.0
377.0,0.0,0.0,0.0
378.0,0.0,0.0,0.0
379.0,0.0,0.0,0.0
380.0,0.0026899,0.0002,0.01226
381.0,0.003003221664057609,0.00022385127958653034,0.013686299110891777
382.0,0.0034219424960864136,0.0002553329193797955,0.015595648666337662
383.0,0.0039460624960864134,0.0002944449193797955,0.017988048666337665
384.0,0.004575581664057609,0.0003411872795865303,0.020863499110891776
385.0,0.005310500000000001,0.00039556,0.024222
386.0,0.006150817503913587,0.00045756308062020455,0.028063551333662333
387.0,0.00709653417579837,0.0005271965214471439,0.03238815311187879
388.0,0.008156246847683152,0.0006051851622740832,0.03723539489009523
389.0,0.009381536511740762,0.0006958780418606136,0.042842814000987016
390.0,0.010781000000000002,0.0007999999999999999,0.04925
391.0,0.012354637312460875,0.0009175510366922427,0.056456952887134225
392.0,0.014102448449123376,0.0010485311519373413,0.06446367266238966
393.0,0.016040476417814684,0.001193886506975705,0.07334426199309099
394.0,0.01826497926549784,0.0013592940692497887,0.08354333688318624
395.0,0.020792,0.0015457,0.095135
396.0,0.023621538621321186,0.00175310429922634,0.1081192513435324
397.0,0.02675359512946137,0.0019815069669288075,0.1224960909137833
398.0,0.030188814645428736,0.0022311997958716846,0.13826983315135888
399.0,0.03393106789527224,0.002503933542640656,0.15546636469989578
400.0,0.037980999999999994,0.0027999999999999995,0.17408999999999997
401.0,0.04233861095961205,0.003119399167949719,0.19414073905167165
402.0,0.04700390077410836,0.0034621310464898105,0.2156185818549106
403.0,0.05198931570961285,0.0038292307177941838,0.23858413909875567
404.0,0.05736953336286879,0.00422690867490628,0.2634010749174393
405.0,0.063157,0.0046562,0.29013
406.0,0.06935171562100656,0.00511710469307535,0.31877091434643795
407.0,0.07595368022588841,0.005609622754132325,0.34932381795675294
408.0,0.08303241109689415,0.006138679897363209,0.38211173225610673
